 -2.744  1331708
 -2.073  1331709
 -1.280  1331710
 -1.280  1331711
 -1.707  1331713
 -1.707  1331713
 -0.915  1331714
 -0.183  1331715
 -0.549  1331717
 0.549   1331719
 1.220   1331720
 1.037   1331721
 1.037   1331721
 0.549   1331722
 1.220   1331723
 1.220   1331724
 1.524   1331725
 1.159   1331726
 0.671   1331727
 0.732   1331728
 1.463   1331729
 1.951   1331730
 1.768   1331731
 1.402   1331732
 1.707   1331733
 2.622   1331734
 3.110   1331735
 2.439   1331736
 1.707   1331737
 1.951   1331738
 2.805   1331739
 2.866   1331740
 1.829   1331741
 0.976   1331742
 1.098   1331743
 2.073   1331744
 1.585   1331745
 0.122   1331746
 -0.732  1331747
 -0.183  1331748
 0.366   1331749
 -0.488  1331750
 -2.073  1331751
 -1.524  1331753
 -1.524  1331753
 -0.854  1331754
 -1.463  1331755
 -2.744  1331757
 -1.280  1331758
 -0.793  1331759
 -2.805  1331761
 -1.829  1331762
 -0.244  1331763
 -0.305  1331764
 -0.305  1331764
 -1.768  1331765
 -2.195  1331766
 -0.732  1331767
 0.610   1331768
 0.061   1331769
 -1.280  1331770
 -0.915  1331771
 0.976   1331772
 2.073   1331773
 1.098   1331774
 2.622   1331775
 0.854   1331776
 2.622   1331777
 2.866   1331778
 1.341   1331779
 0.488   1331780
 1.768   1331781
 3.293   1331782
 2.927   1331783
 1.463   1331784
 1.280   1331785
 3.537   1331787
 3.537   1331787
 2.561   1331788
 1.098   1331789
 1.220   1331790
 2.378   1331791
 1.220   1331793
 1.220   1331793
 0.610   1331795
 0.610   1331795
 1.463   1331797
 0.183   1331798
 -0.061  1331800
 -0.061  1331800
 0.000   1331802
 -1.463  1331803
 -2.073  1331804
 -0.915  1331806
 -1.646  1331807
 -2.683  1331808
 -2.683  1331809
 -1.829  1331810
 -1.524  1331811
 -2.134  1331812
 -2.805  1331813
 -1.768  1331815
 -1.768  1331815
 -1.463  1331816
 -1.829  1331817
 -2.134  1331818
 -1.524  1331819
 -0.671  1331820
 -0.427  1331821
 -0.793  1331822
 -0.976  1331823
 -0.366  1331824
 0.549   1331825
 0.915   1331826
 0.671   1331827
 0.610   1331828
 1.220   1331829
 1.951   1331831
 2.073   1331831
 1.280   1331833
 1.280   1331833
 1.707   1331834
 2.378   1331835
 1.646   1331837
 1.463   1331838
 2.622   1331840
 2.317   1331841
 1.585   1331842
 1.585   1331842
 1.524   1331843
 2.134   1331844
 2.439   1331845
 1.951   1331846
 1.280   1331847
 1.341   1331848
 1.951   1331849
 1.280   1331851
 1.280   1331851
 0.488   1331852
 0.427   1331853
 0.793   1331854
 0.610   1331855
 -0.427  1331856
 -1.098  1331857
 -0.488  1331859
 -0.488  1331859
 -0.854  1331860
 -1.707  1331861
 -1.951  1331862
 -1.402  1331863
 -0.976  1331864
 -1.341  1331865
 -1.951  1331866
 -1.829  1331867
 -1.159  1331868
 -0.793  1331869
 -1.098  1331870
 -1.402  1331871
 -0.671  1331873
 -0.671  1331873
 -0.549  1331874
 -0.915  1331875
 -0.671  1331877
 -0.122  1331878
 -0.122  1331878
 0.061   1331880
