 -1.829  0745588
 -1.646  0745589
 -1.463  0745590
 -1.341  0745591
 -1.341  0745592
 -1.280  0745594
 -1.768  0745596
 -2.317  0745598
 -2.439  0745599
 -2.744  0745600
 -2.927  0745601
 -2.866  0745602
 -2.683  0745603
 -2.439  0745604
 -2.256  0745605
 -1.890  0745606
 -1.341  0745607
 -0.976  0745608
 -0.610  0745609
 -0.549  0745610
 -0.427  0745611
 -0.366  0745612
 -0.244  0745613
 -0.366  0745614
 -0.732  0745615
 -1.037  0745616
 -1.098  0745617
 -1.463  0745618
 -2.073  0745619
 -2.683  0745620
 -2.744  0745621
 -2.561  0745622
 -2.683  0745623
 -2.683  0745624
 -2.439  0745625
 -2.012  0745626
 -1.707  0745627
 -1.524  0745628
 -1.159  0745629
 -0.610  0745630
 -0.244  0745631
 0.061   0745633
 -0.061  0745635
 -0.183  0745636
 -0.549  0745637
 -1.098  0745638
 -1.646  0745639
 -1.829  0745640
 -2.134  0745641
 -2.439  0745642
 -2.622  0745643
 -2.378  0745644
 -2.012  0745645
 -1.890  0745646
 -1.768  0745647
 -1.402  0745648
 -0.854  0745649
 -0.610  0745650
 -0.610  0745651
 -0.671  0745652
 -0.549  0745653
 -0.671  0745654
 -0.915  0745655
 -1.280  0745656
 -1.585  0745657
 -1.829  0745658
 -2.073  0745659
 -2.256  0745660
 -2.439  0745661
 -2.683  0745662
 -2.622  0745663
 -2.500  0745664
 -2.378  0745665
 -2.134  0745666
 -1.829  0745667
 -1.524  0745668
 -1.402  0745669
 -1.280  0745670
 -1.037  0745671
 -0.793  0745672
 -0.793  0745673
 -1.037  0745674
 -1.402  0745676
 -1.463  0745677
 -1.829  0745678
 -2.134  0745679
 -2.317  0745680
 -2.378  0745681
 -2.439  0745682
 -2.500  0745683
 -2.439  0745684
 -2.195  0745685
 -2.012  0745686
 -1.829  0745687
 -1.585  0745688
 -1.280  0745689
 -0.915  0745690
 -0.732  0745691
 -0.732  0745692
 -0.854  0745693
 -0.915  0745694
 -1.037  0745695
 -1.341  0745696
 -1.768  0745697
 -2.256  0745698
 -2.622  0745699
 -2.744  0745700
 -2.927  0745701
 -3.110  0745702
 -3.049  0745703
 -3.049  0745704
 -2.744  0745705
 -2.500  0745706
 -2.012  0745707
 -1.524  0745708
 -0.976  0745709
 -0.488  0745710
 -0.244  0745711
 0.305   0745713
 0.427   0745714
 0.244   0745715
 0.000   0745716
 -0.610  0745718
 -1.707  0745720
 -2.134  0745722
 -2.134  0745723
 -2.073  0745724
 -2.073  0745725
 -1.951  0745726
 -1.707  0745727
 -1.341  0745728
 -1.159  0745729
 -0.976  0745730
 -0.854  0745731
 -0.732  0745732
 -0.671  0745733
