frequency;power
0.0578519568424402;59.896153617453805
0.1157039136848804;57.37129283520984
0.17355587052732058;62.81025177486342
0.2314078273697608;59.95672286999064
0.289259784212201;59.81946525176264
0.34711174105464115;59.12355990250724
0.40496369789708136;55.99124812904802
0.4628156547395216;63.601083270660375
0.5206676115819617;66.85599143874052
0.578519568424402;66.42234135235066
0.6363715252668422;61.11397632094139
0.6942234821092823;67.56943094638872
0.7520754389517226;55.684834262633174
0.8099273957941627;32.386674343524945
0.867779352636603;59.73795666071374
0.9256313094790432;57.213803252398336
0.9834832663214833;57.631221186809114
1.0413352231639235;55.323511950570214
1.0991871800063637;64.04601293341224
1.157039136848804;62.17275711108308
1.214891093691244;49.308071394607715
1.2727430505336843;58.38914651626471
1.3305950073761246;61.56687616787504
1.3884469642185646;62.34917270799223
1.4462989210610049;60.65334403611618
1.5041508779034451;64.8297591226396
1.5620028347458854;57.099658624928146
1.6198547915883255;60.573437615767965
1.6777067484307657;51.65025141385538
1.735558705273206;63.42197549979105
1.793410662115646;61.84645193971947
1.8512626189580863;60.556848283196636
1.9091145758005266;61.260678408172026
1.9669665326429666;58.57648943859343
2.024818489485407;67.39791046458436
2.082670446327847;61.192329088631695
2.140522403170287;67.14466891164928
2.1983743600127275;64.96524227540976
2.2562263168551677;56.3384787768901
2.314078273697608;67.35888986056601
2.3719302305400483;63.617212376520015
2.429782187382488;64.752068700288
2.4876341442249283;57.1909236097403
2.5454861010673686;49.59979384833554
2.603338057909809;54.89032627668915
2.661190014752249;64.18218459533422
2.7190419715946894;55.305002507467904
2.7768939284371292;64.60567075527749
2.8347458852795695;61.003513898234935
2.8925978421220098;63.334012109539096
2.95044979896445;56.821030888894306
3.0083017558068903;52.627532706789005
3.0661537126493306;65.86297584840214
3.124005669491771;58.36436637309761
3.1818576263342107;64.38804186722732
3.239709583176651;56.95072309429709
3.297561540019091;57.130866796776004
3.3554134968615315;66.84783942459879
3.4132654537039717;68.32611423638261
3.471117410546412;67.60232837122237
3.528969367388852;60.63772549712886
3.586821324231292;58.41966605835715
3.6446732810737323;65.8691252265628
