frequency;power
0.05773505383793771;66.7468234701594
0.11547010767587541;73.41586538365503
0.17320516151381313;61.42089035774375
0.23094021535175083;70.64963769863641
0.28867526918968855;66.02938508116071
0.34641032302762625;60.461584601920066
0.40414537686556395;71.3201112759192
0.46188043070350165;68.66499860897169
0.5196154845414394;63.05216599924394
0.5773505383793771;69.47089349427289
0.6350855922173148;57.18670460649533
0.6928206460552525;72.57859539622994
0.7505556998931902;55.83855085538105
0.8082907537311279;61.707611459387664
0.8660258075690656;48.89721088787016
0.9237608614070033;66.8918406023464
0.9814959152449411;70.19641767967627
1.0392309690828787;73.67501863889336
1.0969660229208165;69.34242941346506
1.1547010767587542;71.10521305735163
1.2124361305966918;69.77575825384383
1.2701711844346295;69.66855247115222
1.3279062382725673;65.19501108175835
1.385641292110505;67.28959234020195
1.4433763459484428;52.659875060773025
1.5011113997863803;64.02175724256968
1.558846453624318;69.62286543694074
1.6165815074622558;58.04384242942318
1.6743165613001936;63.0286953793332
1.732051615138131;67.97228820995682
1.7897866689760689;69.42611236325068
1.8475217228140066;69.06405703486867
1.9052567766519444;60.76162392818314
1.9629918304898821;70.45655550213415
2.0207268843278197;66.29346525160629
2.0784619381657574;66.09922558691461
2.136196992003695;65.86772317238092
2.193932045841633;63.50194930990391
2.2516670996795707;48.31398408969459
2.3094021535175084;67.73228368197367
2.367137207355446;52.001333550753614
2.4248722611933835;59.467741010257676
2.4826073150313213;71.30740979483664
2.540342368869259;65.09384967729305
2.5980774227071968;66.54427343550535
2.6558124765451345;55.86197957898105
2.7135475303830723;66.49714088810616
2.77128258422101;74.4530750213821
2.829017638058948;67.27287631260047
2.8867526918968855;39.78987461762551
2.944487745734823;71.85145828251554
3.0022227995727606;62.79356867814901
3.0599578534106984;65.84819037049986
3.117692907248636;63.75357212093422
3.175427961086574;72.88454854548353
3.2331630149245116;72.32494168971098
3.2908980687624494;65.23882856400257
3.348633122600387;72.90341002772229
3.406368176438325;71.79540362079194
3.464103230276262;68.41336039111502
3.5218382841142;75.31518177160125
3.5795733379521377;71.15135072774534
3.6373083917900755;52.72891696780025
3.6950434456280132;68.24593794082212
3.752778499465951;72.46258066020849
3.8105135533038887;76.29353032394546
3.8682486071418265;68.36345938748201
3.9259836609797643;67.98715765260161
3.9837187148177016;71.58571913416148
4.041453768655639;73.47824624765325
4.099188822493577;72.07794294684726
4.156923876331515;65.53466033425319
4.214658930169453;69.10782149506998
4.27239398400739;70.54895757617399
4.330129037845328;74.90394428822128
4.387864091683266;66.76176410383695
4.445599145521204;69.41563889253368
4.503334199359141;66.11718560281666
4.561069253197079;69.85230296373976
4.618804307035017;61.638460628730726
4.676539360872955;70.90026371729357
4.734274414710892;69.02932564673455
4.792009468548829;72.29592238047479
4.849744522386767;64.53126655759918
4.907479576224705;62.327429703674106
4.9652146300626425;69.82316664125092
5.02294968390058;74.86720120329936
5.080684737738518;74.50456142412243
5.138419791576456;74.13685168768309
5.1961548454143935;63.78977596125672
5.253889899252331;70.34423784270624
5.311624953090269;70.69880489408266
5.369360006928207;67.42816007650505
5.427095060766145;71.17485696763165
5.484830114604082;78.70473453817588
5.54256516844202;72.5880125713022
5.600300222279958;69.06062627837483
5.658035276117896;73.59987217936668
5.715770329955833;62.2925979128634
5.773505383793771;70.12480210184687
5.831240437631708;72.67236092007833
5.888975491469646;45.80234853100768
5.9467105453075835;60.31119704070111
6.004445599145521;68.68313638333666
6.062180652983459;69.82288865133101
6.119915706821397;67.95686522416815
6.1776507606593345;61.88998880841713
6.235385814497272;73.65496442295041
6.29312086833521;74.19041636266788
6.350855922173148;69.59512187849482
6.4085909760110855;75.42993211260375
6.466326029849023;71.91658203082746
6.524061083686961;80.81872711511355
6.581796137524899;82.89629646977417
6.6395311913628365;76.64659028333153
6.697266245200774;79.55992228627937
6.755001299038712;76.28138318923804
6.81273635287665;73.34632307283928
6.870471406714587;80.14057338390776
6.928206460552524;80.45418373585508
6.985941514390462;77.4065015649906
7.0436765682284;76.2241998709315
7.101411622066338;73.8892068691052
7.1591466759042754;74.73200526379584
7.216881729742213;76.73835048295392
7.274616783580151;75.07999408537162
7.332351837418089;56.914163230622435
7.3900868912560265;68.711347176677
7.447821945093964;73.37478311544524
7.505556998931902;73.74401873568073
7.56329205276984;53.902376093180806
7.6210271066077775;61.38218673736855
7.678762160445715;74.48764837772224
7.736497214283653;60.69057098067699
7.794232268121591;59.7530639030072
7.8519673219595285;72.53016139115178
7.909702375797466;70.61651237820871
7.967437429635403;68.11595761103652
8.025172483473341;74.46655744605503
8.082907537311279;73.91542360609519
8.140642591149216;73.09165512479461
8.198377644987154;67.36795450583044
8.256112698825092;63.98156546990662
8.31384775266303;50.25392141993312
8.371582806500967;67.65956889347805
8.429317860338905;67.0169976683209
8.487052914176843;72.7344724948635
8.54478796801478;72.53237160909875
8.602523021852718;68.73647272315148
8.660258075690656;67.04804474914737
8.717993129528594;65.43900242772737
8.775728183366532;69.91579123842612
8.83346323720447;60.09998854269523
8.891198291042407;68.9459350766061
8.948933344880345;69.0451219585261
9.006668398718283;73.04653119762827
9.06440345255622;64.29142651040446
9.122138506394158;72.14534887357952
9.179873560232096;70.97497800049042
9.237608614070034;68.45524720493593
9.295343667907972;65.57754080668629
9.35307872174591;70.08128789883816
9.410813775583847;59.176616777146336
9.468548829421785;70.51254697119143
9.52628388325972;62.654785167363926
9.584018937097659;64.85894626632012
9.641753990935596;61.32083112404547
9.699489044773534;71.94946672357048
9.757224098611472;48.977413251830356
9.81495915244941;69.4425631075602
9.872694206287347;69.44547849621813
9.930429260125285;63.783536003729076
9.988164313963223;64.03828535027073
10.04589936780116;71.91229826037153
10.103634421639098;65.44242904152227
10.161369475477036;65.47977802996859
10.219104529314974;69.09348468483702
10.276839583152912;71.85495534127895
10.33457463699085;57.69567223631408
10.392309690828787;62.071448049017384
10.450044744666725;71.11225374464848
10.507779798504663;75.83900221871153
10.5655148523426;66.00040354043881
10.623249906180538;70.73953179686504
10.680984960018476;65.52919701840919
10.738720013856414;63.01682584468758
10.796455067694351;56.59334520620923
10.85419012153229;63.207044070596474
10.911925175370227;62.823919963782714
10.969660229208165;66.03283695880134
11.027395283046102;75.86838297215334
11.08513033688404;71.09576011300044
11.142865390721978;71.79927616767587
11.200600444559916;57.76687071746377
11.258335498397853;63.59225712818528
11.316070552235791;74.12634078989763
11.373805606073729;61.95128400978744
11.431540659911667;62.45941287072327
11.489275713749604;68.59746038089439
11.547010767587542;67.06200421182756
11.60474582142548;68.17954330788703
11.662480875263416;64.8742268582781
11.720215929101354;69.41495812237423
11.777950982939291;70.92234487449205
11.83568603677723;69.57734793401185
11.893421090615167;66.06374225706718
11.951156144453105;61.980516768317074
12.008891198291042;72.83408681672573
12.06662625212898;62.16180256959468
12.124361305966918;64.68355417985119
12.182096359804856;72.9776726878228
12.239831413642793;69.15397628705635
12.297566467480731;66.94350410488329
12.355301521318669;68.16461030267492
12.413036575156607;69.32830186709293
12.470771628994544;65.15802836217173
12.528506682832482;66.33787428397623
12.58624173667042;71.1667437233052
12.643976790508358;68.90519675381844
12.701711844346296;62.90395841843866
12.759446898184233;61.79912404909327
12.817181952022171;69.68879206140411
12.874917005860109;65.46787325957158
12.932652059698047;67.97862143900753
12.990387113535984;69.81913149847587
13.048122167373922;67.15191726286284
13.10585722121186;63.46182408512914
13.163592275049798;65.58270925433744
13.221327328887735;64.11280629399445
13.279062382725673;57.409586919618185
13.33679743656361;62.76484580003083
13.394532490401549;51.08465937799267
13.452267544239486;65.50724835195832
13.510002598077424;48.38659141078668
13.567737651915362;69.94984157142791
13.6254727057533;68.02123361456394
13.683207759591237;62.570701441859995
13.740942813429173;67.0800879001272
13.798677867267111;64.39070147116692
13.856412921105049;67.11821244037468
13.914147974942987;67.52343865364615
13.971883028780924;70.09686740112264
14.029618082618862;70.34697469687347
14.0873531364568;66.89497162678302
14.145088190294738;73.04133412101261
14.202823244132675;58.49315120698566
14.260558297970613;67.85425344158135
14.318293351808551;71.41351385099523
14.376028405646489;68.42867761852165
14.433763459484426;58.16295219639022
14.491498513322364;68.89132690441664
14.549233567160302;62.03402409116036
14.60696862099824;66.27113137377141
14.664703674836177;65.21834268064491
14.722438728674115;74.54088777170664
14.780173782512053;71.87618311888849
14.83790883634999;61.79845677248622
14.895643890187928;66.81870369194183
14.953378944025866;55.81643437251969
15.011113997863804;67.7496639523891
15.068849051701742;68.84470319517558
15.12658410553968;60.50061265385856
15.184319159377617;65.82919873948828
15.242054213215555;64.55273030922739
